时间 (秒),前车位置 (米),后车位置 (米),前车速度 (米/秒),后车速度 (米/秒),后车加速度 (米/秒²),两车间距
4.90,112.41,69.27,26.37,21.90,1.14,43.14
4.91,112.67,69.49,26.38,21.91,1.14,43.18
4.92,112.93,69.71,26.40,21.92,1.14,43.22
4.93,113.20,69.93,26.41,21.93,1.14,43.27
4.94,113.46,70.15,26.43,21.94,1.14,43.31
4.95,113.73,70.37,26.44,21.95,1.14,43.36
4.96,113.99,70.59,26.45,21.96,1.14,43.40
4.97,114.26,70.81,26.47,21.98,1.14,43.45
4.98,114.52,71.03,26.48,21.99,1.14,43.49
4.99,114.78,71.25,26.50,22.00,1.14,43.54
5.00,115.05,71.47,26.51,22.01,1.14,43.58
5.01,115.32,71.69,26.52,22.02,1.14,43.63
5.02,115.58,71.91,26.54,22.03,1.14,43.67
5.03,115.85,72.13,26.55,22.04,1.14,43.72
5.04,116.11,72.35,26.57,22.06,1.14,43.76
5.05,116.38,72.57,26.58,22.07,1.14,43.81
5.06,116.64,72.79,26.59,22.08,1.14,43.85
5.07,116.91,73.01,26.61,22.09,1.14,43.90
5.08,117.18,73.23,26.62,22.10,1.14,43.94
5.09,117.44,73.45,26.64,22.11,1.14,43.99
5.10,117.71,73.67,26.65,22.12,1.14,44.04
5.11,117.97,73.89,26.66,22.14,1.14,44.08
5.12,118.24,74.12,26.68,22.15,1.14,44.13
5.13,118.51,74.34,26.69,22.16,1.14,44.17
5.14,118.78,74.56,26.71,22.17,1.14,44.22
5.15,119.04,74.78,26.72,22.18,1.14,44.26
5.16,119.31,75.00,26.73,22.19,1.14,44.31
5.17,119.58,75.22,26.75,22.20,1.14,44.35
5.18,119.84,75.45,26.76,22.21,1.14,44.40
5.19,120.11,75.67,26.78,22.23,1.14,44.44
5.20,120.38,75.89,26.79,22.24,1.14,44.49
5.21,120.65,76.11,26.80,22.25,1.14,44.53
5.22,120.92,76.34,26.82,22.26,1.14,44.58
5.23,121.18,76.56,26.83,22.27,1.14,44.63
5.24,121.45,76.78,26.85,22.28,1.14,44.67
5.25,121.72,77.00,26.86,22.29,1.14,44.72
5.26,121.99,77.23,26.87,22.31,1.14,44.76
5.27,122.26,77.45,26.89,22.32,1.14,44.81
5.28,122.53,77.67,26.90,22.33,1.14,44.85
5.29,122.80,77.90,26.92,22.34,1.14,44.90
5.30,123.07,78.12,26.93,22.35,1.14,44.95
5.31,123.34,78.34,26.94,22.36,1.14,44.99
5.32,123.60,78.57,26.96,22.37,1.14,45.04
5.33,123.87,78.79,26.97,22.39,1.14,45.08
5.34,124.14,79.02,26.99,22.40,1.14,45.13
5.35,124.41,79.24,27.00,22.41,1.14,45.17
5.36,124.68,79.46,27.01,22.42,1.14,45.22
5.37,124.95,79.69,27.03,22.43,1.14,45.27
5.38,125.22,79.91,27.04,22.44,1.14,45.31
5.39,125.50,80.14,27.06,22.45,1.14,45.36
5.40,125.77,80.36,27.07,22.47,1.14,45.40
5.41,126.04,80.59,27.08,22.48,1.14,45.45
5.42,126.31,80.81,27.10,22.49,1.14,45.50
5.43,126.58,81.04,27.11,22.50,1.14,45.54
5.44,126.85,81.26,27.13,22.51,1.14,45.59
5.45,127.12,81.49,27.14,22.52,1.14,45.64
5.46,127.39,81.71,27.15,22.53,1.14,45.68
5.47,127.66,81.94,27.17,22.54,1.14,45.73
5.48,127.94,82.16,27.18,22.56,1.14,45.77
5.49,128.21,82.39,27.20,22.57,1.14,45.82
5.50,128.48,82.61,27.21,22.58,1.14,45.87
5.51,128.75,82.84,27.22,22.59,1.14,45.91
5.52,129.02,83.07,27.24,22.60,1.14,45.96
5.53,129.30,83.29,27.25,22.61,1.14,46.01
5.54,129.57,83.52,27.27,22.62,1.14,46.05
5.55,129.84,83.74,27.28,22.64,1.14,46.10
5.56,130.12,83.97,27.29,22.65,1.14,46.14
5.57,130.39,84.20,27.31,22.66,1.14,46.19
5.58,130.66,84.42,27.32,22.67,1.14,46.24
5.59,130.93,84.65,27.34,22.68,1.14,46.28
5.60,131.21,84.88,27.35,22.69,1.14,46.33
5.61,131.48,85.10,27.36,22.70,1.14,46.38
5.62,131.76,85.33,27.38,22.72,1.14,46.42
5.63,132.03,85.56,27.39,22.73,1.14,46.47
5.64,132.30,85.79,27.41,22.74,1.14,46.52
5.65,132.58,86.01,27.42,22.75,1.14,46.56
5.66,132.85,86.24,27.43,22.76,1.14,46.61
5.67,133.13,86.47,27.45,22.77,1.14,46.66
5.68,133.40,86.70,27.46,22.78,1.14,46.70
5.69,133.68,86.92,27.48,22.80,1.14,46.75
5.70,133.95,87.15,27.49,22.81,1.14,46.80
5.71,134.22,87.38,27.50,22.82,1.14,46.84
5.72,134.50,87.61,27.52,22.83,1.14,46.89
5.73,134.78,87.84,27.53,22.84,1.14,46.94
5.74,135.05,88.07,27.55,22.85,1.14,46.99
5.75,135.33,88.29,27.56,22.86,1.14,47.03
5.76,135.60,88.52,27.57,22.88,1.14,47.08
5.77,135.88,88.75,27.59,22.89,1.14,47.13
5.78,136.15,88.98,27.60,22.90,1.14,47.17
5.79,136.43,89.21,27.62,22.91,1.14,47.22
5.80,136.71,89.44,27.63,22.92,1.14,47.27
5.81,136.98,89.67,27.64,22.93,1.14,47.31
5.82,137.26,89.90,27.66,22.94,1.14,47.36
5.83,137.54,90.13,27.67,22.96,1.14,47.41
5.84,137.81,90.36,27.69,22.97,1.14,47.46
5.85,138.09,90.59,27.70,22.98,1.14,47.50
5.86,138.37,90.82,27.71,22.99,1.14,47.55
5.87,138.64,91.05,27.73,23.00,1.14,47.60
5.88,138.92,91.28,27.74,23.01,1.14,47.65
5.89,139.20,91.51,27.76,23.02,1.14,47.69
5.90,139.48,91.74,27.77,23.04,1.14,47.74
5.91,139.75,91.97,27.78,23.05,1.14,47.79
5.92,140.03,92.20,27.80,23.06,1.14,47.83
5.93,140.31,92.43,27.81,23.07,1.14,47.88
5.94,140.59,92.66,27.83,23.08,1.14,47.93
5.95,140.87,92.89,27.84,23.09,1.14,47.98
5.96,141.14,93.12,27.85,23.10,1.14,48.02
5.97,141.42,93.35,27.87,23.12,1.14,48.07
5.98,141.70,93.58,27.88,23.13,1.14,48.12
5.99,141.98,93.81,27.90,23.14,1.14,48.17
6.00,142.26,94.05,27.91,23.15,1.14,48.21
6.01,142.54,94.28,27.92,23.16,1.14,48.26
6.02,142.82,94.51,27.94,23.17,1.14,48.31
6.03,143.10,94.74,27.95,23.18,1.14,48.36
6.04,143.38,94.97,27.97,23.20,1.14,48.41
6.05,143.66,95.20,27.98,23.21,1.14,48.45
6.06,143.94,95.44,27.99,23.22,1.14,48.50
6.07,144.22,95.67,28.01,23.23,1.14,48.55
6.08,144.50,95.90,28.02,23.24,1.14,48.60
6.09,144.78,96.13,28.04,23.25,1.14,48.64
6.10,145.06,96.37,28.05,23.26,1.14,48.69
6.11,145.34,96.60,28.06,23.28,1.14,48.74
6.12,145.62,96.83,28.08,23.29,1.14,48.79
6.13,145.90,97.06,28.09,23.30,1.14,48.84
6.14,146.18,97.30,28.11,23.31,1.14,48.88
6.15,146.46,97.53,28.12,23.32,1.14,48.93
6.16,146.74,97.76,28.13,23.33,1.14,48.98
6.17,147.02,98.00,28.15,23.34,1.14,49.03
6.18,147.31,98.23,28.16,23.36,1.14,49.08
6.19,147.59,98.46,28.18,23.37,1.14,49.12
6.20,147.87,98.70,28.19,23.38,1.14,49.17
6.21,148.15,98.93,28.20,23.39,1.14,49.22
6.22,148.43,99.17,28.22,23.40,1.14,49.27
6.23,148.72,99.40,28.23,23.41,1.14,49.32
6.24,149.00,99.63,28.25,23.42,1.14,49.36
6.25,149.28,99.87,28.26,23.44,1.14,49.41
6.26,149.56,100.10,28.27,23.45,1.14,49.46
6.27,149.85,100.34,28.29,23.46,1.14,49.51
6.28,150.13,100.57,28.30,23.47,1.14,49.56
6.29,150.41,100.81,28.32,23.48,1.14,49.61
6.30,150.70,101.04,28.33,23.49,1.14,49.65
6.31,150.98,101.28,28.34,23.50,1.14,49.70
6.32,151.26,101.51,28.36,23.52,1.14,49.75
6.33,151.55,101.75,28.37,23.53,1.14,49.80
6.34,151.83,101.98,28.39,23.54,1.14,49.85
6.35,152.11,102.22,28.40,23.55,1.14,49.90
6.36,152.40,102.45,28.41,23.56,1.14,49.94
6.37,152.68,102.69,28.43,23.57,1.14,49.99
6.38,152.97,102.93,28.44,23.58,1.14,50.04
6.39,153.25,103.16,28.46,23.60,1.14,50.09
6.40,153.54,103.40,28.47,23.61,1.14,50.14
6.41,153.82,103.63,28.48,23.62,1.14,50.19
6.42,154.11,103.87,28.50,23.63,1.14,50.24
6.43,154.39,104.11,28.51,23.64,1.14,50.29
6.44,154.68,104.34,28.53,23.65,1.14,50.33
6.45,154.96,104.58,28.54,23.66,1.14,50.38
6.46,155.25,104.82,28.55,23.68,1.15,50.43
6.47,155.53,105.05,28.57,23.69,1.15,50.48
6.48,155.82,105.29,28.58,23.70,1.15,50.53
6.49,156.10,105.53,28.60,23.71,1.15,50.58
6.50,156.39,105.76,28.61,23.72,1.15,50.63
6.51,156.68,106.00,28.62,23.73,1.15,50.68
6.52,156.96,106.24,28.64,23.74,1.15,50.72
6.53,157.25,106.48,28.65,23.76,1.15,50.77
6.54,157.54,106.71,28.67,23.77,1.15,50.82
6.55,157.82,106.95,28.68,23.78,1.15,50.87
6.56,158.11,107.19,28.69,23.79,1.15,50.92
6.57,158.40,107.43,28.71,23.80,1.15,50.97
6.58,158.68,107.66,28.72,23.81,1.15,51.02
6.59,158.97,107.90,28.74,23.82,1.15,51.07
6.60,159.26,108.14,28.75,23.84,1.15,51.12
6.61,159.55,108.38,28.76,23.85,1.15,51.17
6.62,159.83,108.62,28.78,23.86,1.15,51.22
6.63,160.12,108.86,28.79,23.87,1.15,51.26
6.64,160.41,109.10,28.81,23.88,1.15,51.31
6.65,160.70,109.33,28.82,23.89,1.15,51.36
6.66,160.99,109.57,28.83,23.91,1.15,51.41
6.67,161.27,109.81,28.85,23.92,1.15,51.46
6.68,161.56,110.05,28.86,23.93,1.15,51.51
6.69,161.85,110.29,28.88,23.94,1.15,51.56
6.70,162.14,110.53,28.89,23.95,1.15,51.61
6.71,162.43,110.77,28.90,23.96,1.15,51.66
6.72,162.72,111.01,28.92,23.97,1.15,51.71
6.73,163.01,111.25,28.93,23.99,1.15,51.76
6.74,163.30,111.49,28.95,24.00,1.15,51.81
6.75,163.59,111.73,28.96,24.01,1.15,51.86
6.76,163.88,111.97,28.97,24.02,1.15,51.91
6.77,164.17,112.21,28.99,24.03,1.15,51.96
6.78,164.46,112.45,29.00,24.04,1.15,52.01
6.79,164.75,112.69,29.02,24.05,1.15,52.05
6.80,165.04,112.93,29.03,24.07,1.15,52.10
6.81,165.33,113.17,29.04,24.08,1.15,52.15
6.82,165.62,113.41,29.06,24.09,1.15,52.20
6.83,165.91,113.65,29.07,24.10,1.15,52.25
6.84,166.20,113.89,29.09,24.11,1.15,52.30
6.85,166.49,114.14,29.10,24.12,1.15,52.35
6.86,166.78,114.38,29.11,24.13,1.15,52.40
6.87,167.07,114.62,29.13,24.15,1.15,52.45
6.88,167.36,114.86,29.14,24.16,1.15,52.50
6.89,167.65,115.10,29.16,24.17,1.15,52.55
6.90,167.95,115.34,29.17,24.18,1.15,52.60
6.91,168.24,115.59,29.18,24.19,1.15,52.65
6.92,168.53,115.83,29.20,24.20,1.15,52.70
6.93,168.82,116.07,29.21,24.21,1.15,52.75
6.94,169.11,116.31,29.23,24.23,1.15,52.80
6.95,169.41,116.55,29.24,24.24,1.15,52.85
6.96,169.70,116.80,29.25,24.25,1.15,52.90
6.97,169.99,117.04,29.27,24.26,1.15,52.95
6.98,170.28,117.28,29.28,24.27,1.15,53.00
6.99,170.58,117.52,29.30,24.28,1.15,53.05
7.00,170.87,117.77,29.31,24.29,1.15,53.10
7.01,171.16,118.01,29.32,24.31,1.15,53.15
7.02,171.46,118.25,29.34,24.32,1.15,53.20
7.03,171.75,118.50,29.35,24.33,1.15,53.25
7.04,172.04,118.74,29.37,24.34,1.15,53.30
7.05,172.34,118.98,29.38,24.35,1.15,53.35
7.06,172.63,119.23,29.39,24.36,1.15,53.40
7.07,172.93,119.47,29.41,24.38,1.15,53.45
7.08,173.22,119.71,29.42,24.39,1.15,53.50
7.09,173.51,119.96,29.44,24.40,1.15,53.55
7.10,173.81,120.20,29.45,24.41,1.15,53.61
7.11,174.10,120.45,29.46,24.42,1.15,53.66
7.12,174.40,120.69,29.48,24.43,1.15,53.71
7.13,174.69,120.94,29.49,24.44,1.15,53.76
7.14,174.99,121.18,29.51,24.46,1.15,53.81
7.15,175.28,121.42,29.52,24.47,1.15,53.86
7.16,175.58,121.67,29.53,24.48,1.15,53.91
7.17,175.87,121.91,29.55,24.49,1.15,53.96
7.18,176.17,122.16,29.56,24.50,1.15,54.01
7.19,176.46,122.40,29.58,24.51,1.15,54.06
7.20,176.76,122.65,29.59,24.52,1.15,54.11
7.21,177.06,122.89,29.60,24.54,1.15,54.16
7.22,177.35,123.14,29.62,24.55,1.15,54.21
7.23,177.65,123.39,29.63,24.56,1.15,54.26
7.24,177.94,123.63,29.65,24.57,1.15,54.31
7.25,178.24,123.88,29.66,24.58,1.15,54.36
7.26,178.54,124.12,29.67,24.59,1.15,54.41
7.27,178.83,124.37,29.69,24.60,1.15,54.47
7.28,179.13,124.62,29.70,24.62,1.15,54.52
7.29,179.43,124.86,29.72,24.63,1.15,54.57
7.30,179.73,125.11,29.73,24.64,1.15,54.62
7.31,180.02,125.35,29.74,24.65,1.15,54.67
7.32,180.32,125.60,29.76,24.66,1.15,54.72
7.33,180.62,125.85,29.77,24.67,1.15,54.77
7.34,180.92,126.09,29.79,24.69,1.15,54.82
7.35,181.21,126.34,29.80,24.70,1.15,54.87
7.36,181.51,126.59,29.81,24.71,1.15,54.92
7.37,181.81,126.84,29.83,24.72,1.15,54.98
7.38,182.11,127.08,29.84,24.73,1.15,55.03
7.39,182.41,127.33,29.86,24.74,1.15,55.08
7.40,182.71,127.58,29.87,24.75,1.15,55.13
7.41,183.00,127.82,29.88,24.77,1.15,55.18
7.42,183.30,128.07,29.90,24.78,1.15,55.23
7.43,183.60,128.32,29.91,24.79,1.15,55.28
7.44,183.90,128.57,29.93,24.80,1.15,55.33
7.45,184.20,128.82,29.94,24.81,1.15,55.38
7.46,184.50,129.06,29.95,24.82,1.15,55.44
7.47,184.80,129.31,29.97,24.83,1.15,55.49
7.48,185.10,129.56,29.98,24.85,1.15,55.54
7.49,185.40,129.81,30.00,24.86,1.15,55.59
7.50,185.70,130.06,30.01,24.87,1.15,55.64
7.51,186.00,130.31,30.02,24.88,1.15,55.69
7.52,186.30,130.56,30.04,24.89,1.15,55.74
7.53,186.60,130.80,30.05,24.90,1.15,55.80
7.54,186.90,131.05,30.07,24.91,1.15,55.85
7.55,187.20,131.30,30.08,24.93,1.15,55.90
7.56,187.50,131.55,30.09,24.94,1.15,55.95
7.57,187.80,131.80,30.11,24.95,1.15,56.00
7.58,188.11,132.05,30.12,24.96,1.15,56.05
7.59,188.41,132.30,30.14,24.97,1.15,56.11
7.60,188.71,132.55,30.15,24.98,1.15,56.16
7.61,189.01,132.80,30.16,25.00,1.15,56.21
7.62,189.31,133.05,30.18,25.01,1.15,56.26
7.63,189.61,133.30,30.19,25.02,1.15,56.31
7.64,189.92,133.55,30.21,25.03,1.15,56.36
7.65,190.22,133.80,30.22,25.04,1.15,56.42
7.66,190.52,134.05,30.23,25.05,1.15,56.47
7.67,190.82,134.30,30.25,25.06,1.15,56.52
7.68,191.12,134.55,30.26,25.08,1.15,56.57
7.69,191.43,134.80,30.28,25.09,1.15,56.62
7.70,191.73,135.06,30.29,25.10,1.15,56.67
7.71,192.03,135.31,30.30,25.11,1.15,56.73
7.72,192.34,135.56,30.32,25.12,1.15,56.78
7.73,192.64,135.81,30.33,25.13,1.15,56.83
7.74,192.94,136.06,30.35,25.14,1.15,56.88
7.75,193.25,136.31,30.36,25.16,1.15,56.93
7.76,193.55,136.56,30.37,25.17,1.15,56.99
7.77,193.85,136.81,30.39,25.18,1.15,57.04
7.78,194.16,137.07,30.40,25.19,1.15,57.09
7.79,194.46,137.32,30.42,25.20,1.15,57.14
7.80,194.77,137.57,30.43,25.21,1.15,57.20
7.81,195.07,137.82,30.44,25.23,1.15,57.25
7.82,195.37,138.08,30.46,25.24,1.15,57.30
7.83,195.68,138.33,30.47,25.25,1.15,57.35
7.84,195.98,138.58,30.49,25.26,1.15,57.40
7.85,196.29,138.83,30.50,25.27,1.15,57.46
7.86,196.59,139.09,30.51,25.28,1.15,57.51
7.87,196.90,139.34,30.53,25.29,1.15,57.56
7.88,197.20,139.59,30.54,25.31,1.15,57.61
7.89,197.51,139.84,30.56,25.32,1.15,57.67
7.90,197.82,140.10,30.57,25.33,1.15,57.72
7.91,198.12,140.35,30.58,25.34,1.15,57.77
7.92,198.43,140.60,30.60,25.35,1.15,57.82
7.93,198.73,140.86,30.61,25.36,1.15,57.88
7.94,199.04,141.11,30.63,25.37,1.15,57.93
7.95,199.35,141.37,30.64,25.39,1.15,57.98
7.96,199.65,141.62,30.65,25.40,1.15,58.03
7.97,199.96,141.87,30.67,25.41,1.15,58.09
7.98,200.27,142.13,30.68,25.42,1.15,58.14
7.99,200.57,142.38,30.70,25.43,1.15,58.19
8.00,200.88,142.64,30.71,25.44,1.15,58.24
8.01,201.19,142.89,30.72,25.46,1.15,58.30
8.02,201.49,143.15,30.74,25.47,1.15,58.35
8.03,201.80,143.40,30.75,25.48,1.15,58.40
8.04,202.11,143.66,30.77,25.49,1.15,58.45
8.05,202.42,143.91,30.78,25.50,1.15,58.51
8.06,202.73,144.17,30.79,25.51,1.15,58.56
8.07,203.03,144.42,30.81,25.52,1.15,58.61
8.08,203.34,144.68,30.82,25.54,1.15,58.67
8.09,203.65,144.93,30.84,25.55,1.15,58.72
8.10,203.96,145.19,30.85,25.56,1.15,58.77
8.11,204.27,145.44,30.86,25.57,1.15,58.82
8.12,204.58,145.70,30.88,25.58,1.15,58.88
8.13,204.88,145.95,30.89,25.59,1.15,58.93
8.14,205.19,146.21,30.91,25.60,1.15,58.98
8.15,205.50,146.47,30.92,25.62,1.15,59.04
8.16,205.81,146.72,30.93,25.63,1.15,59.09
8.17,206.12,146.98,30.95,25.64,1.15,59.14
8.18,206.43,147.23,30.96,25.65,1.15,59.20
8.19,206.74,147.49,30.98,25.66,1.15,59.25
8.20,207.05,147.75,30.99,25.67,1.15,59.30
8.21,207.36,148.01,31.00,25.69,1.15,59.35
8.22,207.67,148.26,31.02,25.70,1.15,59.41
8.23,207.98,148.52,31.03,25.71,1.15,59.46
8.24,208.29,148.78,31.05,25.72,1.15,59.51
8.25,208.60,149.03,31.06,25.73,1.15,59.57
8.26,208.91,149.29,31.07,25.74,1.15,59.62
8.27,209.22,149.55,31.09,25.75,1.15,59.67
8.28,209.53,149.81,31.10,25.77,1.15,59.73
8.29,209.84,150.06,31.12,25.78,1.15,59.78
8.30,210.16,150.32,31.13,25.79,1.15,59.83
8.31,210.47,150.58,31.14,25.80,1.15,59.89
8.32,210.78,150.84,31.16,25.81,1.15,59.94
8.33,211.09,151.10,31.17,25.82,1.15,59.99
8.34,211.40,151.35,31.19,25.83,1.15,60.05
8.35,211.71,151.61,31.20,25.85,1.15,60.10
8.36,212.03,151.87,31.21,25.86,1.15,60.16
8.37,212.34,152.13,31.23,25.87,1.15,60.21
8.38,212.65,152.39,31.24,25.88,1.15,60.26
8.39,212.96,152.65,31.26,25.89,1.15,60.32
8.40,213.28,152.91,31.27,25.90,1.15,60.37
8.41,213.59,153.17,31.28,25.92,1.15,60.42
8.42,213.90,153.42,31.30,25.93,1.15,60.48
8.43,214.21,153.68,31.31,25.94,1.15,60.53
8.44,214.53,153.94,31.33,25.95,1.15,60.58
8.45,214.84,154.20,31.34,25.96,1.15,60.64
8.46,215.15,154.46,31.35,25.97,1.15,60.69
8.47,215.47,154.72,31.37,25.98,1.15,60.75
8.48,215.78,154.98,31.38,26.00,1.15,60.80
8.49,216.10,155.24,31.40,26.01,1.15,60.85
8.50,216.41,155.50,31.41,26.02,1.15,60.91
8.51,216.72,155.76,31.42,26.03,1.15,60.96
8.52,217.04,156.02,31.44,26.04,1.15,61.02
8.53,217.35,156.28,31.45,26.05,1.15,61.07
8.54,217.67,156.54,31.47,26.07,1.15,61.12
8.55,217.98,156.80,31.48,26.08,1.15,61.18
8.56,218.30,157.07,31.49,26.09,1.15,61.23
8.57,218.61,157.33,31.51,26.10,1.15,61.29
8.58,218.93,157.59,31.52,26.11,1.15,61.34
8.59,219.24,157.85,31.54,26.12,1.15,61.39
8.60,219.56,158.11,31.55,26.13,1.15,61.45
8.61,219.87,158.37,31.56,26.15,1.15,61.50
8.62,220.19,158.63,31.58,26.16,1.15,61.56
8.63,220.51,158.89,31.59,26.17,1.15,61.61
8.64,220.82,159.16,31.61,26.18,1.15,61.67
8.65,221.14,159.42,31.62,26.19,1.15,61.72
8.66,221.45,159.68,31.63,26.20,1.15,61.77
8.67,221.77,159.94,31.65,26.21,1.15,61.83
8.68,222.09,160.20,31.66,26.23,1.15,61.88
8.69,222.40,160.47,31.68,26.24,1.15,61.94
8.70,222.72,160.73,31.69,26.25,1.15,61.99
8.71,223.04,160.99,31.70,26.26,1.15,62.05
8.72,223.35,161.25,31.72,26.27,1.15,62.10
8.73,223.67,161.52,31.73,26.28,1.15,62.15
8.74,223.99,161.78,31.75,26.30,1.15,62.21
8.75,224.31,162.04,31.76,26.31,1.15,62.26
8.76,224.62,162.31,31.77,26.32,1.15,62.32
8.77,224.94,162.57,31.79,26.33,1.15,62.37
8.78,225.26,162.83,31.80,26.34,1.15,62.43
8.79,225.58,163.10,31.82,26.35,1.15,62.48
8.80,225.90,163.36,31.83,26.36,1.15,62.54
8.81,226.21,163.62,31.84,26.38,1.15,62.59
8.82,226.53,163.89,31.86,26.39,1.15,62.65
8.83,226.85,164.15,31.87,26.40,1.15,62.70
8.84,227.17,164.42,31.89,26.41,1.15,62.76
8.85,227.49,164.68,31.90,26.42,1.15,62.81
8.86,227.81,164.94,31.91,26.43,1.15,62.86
8.87,228.13,165.21,31.93,26.45,1.15,62.92
8.88,228.45,165.47,31.94,26.46,1.15,62.97
8.89,228.77,165.74,31.96,26.47,1.15,63.03
8.90,229.09,166.00,31.97,26.48,1.15,63.08
8.91,229.41,166.27,31.98,26.49,1.15,63.14
8.92,229.73,166.53,32.00,26.50,1.15,63.19
8.93,230.05,166.80,32.01,26.51,1.15,63.25
8.94,230.37,167.06,32.03,26.53,1.15,63.30
8.95,230.69,167.33,32.04,26.54,1.15,63.36
8.96,231.01,167.59,32.05,26.55,1.15,63.41
8.97,231.33,167.86,32.07,26.56,1.15,63.47
8.98,231.65,168.12,32.08,26.57,1.15,63.52
8.99,231.97,168.39,32.10,26.58,1.15,63.58
9.00,232.29,168.66,32.11,26.60,1.15,63.63
9.01,232.61,168.92,32.12,26.61,1.15,63.69
9.02,232.93,169.19,32.14,26.62,1.15,63.74
9.03,233.25,169.45,32.15,26.63,1.15,63.80
9.04,233.58,169.72,32.17,26.64,1.15,63.86
9.05,233.90,169.99,32.18,26.65,1.15,63.91
9.06,234.22,170.25,32.19,26.66,1.15,63.97
9.07,234.54,170.52,32.21,26.68,1.15,64.02
9.08,234.86,170.79,32.22,26.69,1.15,64.08
9.09,235.19,171.05,32.24,26.70,1.15,64.13
9.10,235.51,171.32,32.25,26.71,1.15,64.19
9.11,235.83,171.59,32.26,26.72,1.15,64.24
9.12,236.15,171.86,32.28,26.73,1.15,64.30
9.13,236.48,172.12,32.29,26.74,1.15,64.35
9.14,236.80,172.39,32.31,26.76,1.15,64.41
9.15,237.12,172.66,32.32,26.77,1.15,64.46
9.16,237.45,172.93,32.33,26.78,1.15,64.52
9.17,237.77,173.19,32.35,26.79,1.15,64.58
9.18,238.09,173.46,32.36,26.80,1.15,64.63
9.19,238.42,173.73,32.38,26.81,1.15,64.69
9.20,238.74,174.00,32.39,26.83,1.15,64.74
9.21,239.06,174.27,32.40,26.84,1.15,64.80
9.22,239.39,174.53,32.42,26.85,1.15,64.85
9.23,239.71,174.80,32.43,26.86,1.15,64.91
9.24,240.04,175.07,32.45,26.87,1.15,64.97
9.25,240.36,175.34,32.46,26.88,1.15,65.02
9.26,240.69,175.61,32.47,26.89,1.15,65.08
9.27,241.01,175.88,32.49,26.91,1.15,65.13
9.28,241.34,176.15,32.50,26.92,1.15,65.19
9.29,241.66,176.42,32.52,26.93,1.15,65.24
9.30,241.99,176.69,32.53,26.94,1.15,65.30
9.31,242.31,176.96,32.54,26.95,1.15,65.36
9.32,242.64,177.23,32.56,26.96,1.15,65.41
9.33,242.96,177.49,32.57,26.98,1.15,65.47
9.34,243.29,177.76,32.59,26.99,1.15,65.52
9.35,243.61,178.03,32.60,27.00,1.15,65.58
9.36,243.94,178.30,32.61,27.01,1.15,65.64
9.37,244.27,178.57,32.63,27.02,1.15,65.69
9.38,244.59,178.85,32.64,27.03,1.15,65.75
9.39,244.92,179.12,32.66,27.04,1.15,65.80
9.40,245.25,179.39,32.67,27.06,1.15,65.86
9.41,245.57,179.66,32.68,27.07,1.15,65.92
9.42,245.90,179.93,32.70,27.08,1.15,65.97
9.43,246.23,180.20,32.71,27.09,1.15,66.03
9.44,246.55,180.47,32.73,27.10,1.15,66.08
9.45,246.88,180.74,32.74,27.11,1.15,66.14
9.46,247.21,181.01,32.75,27.13,1.15,66.20
9.47,247.54,181.28,32.77,27.14,1.15,66.25
9.48,247.86,181.55,32.78,27.15,1.15,66.31
9.49,248.19,181.83,32.80,27.16,1.15,66.37
9.50,248.52,182.10,32.81,27.17,1.15,66.42
9.51,248.85,182.37,32.82,27.18,1.15,66.48
9.52,249.18,182.64,32.84,27.19,1.15,66.54
9.53,249.50,182.91,32.85,27.21,1.15,66.59
9.54,249.83,183.19,32.87,27.22,1.15,66.65
9.55,250.16,183.46,32.88,27.23,1.15,66.70
9.56,250.49,183.73,32.89,27.24,1.15,66.76
9.57,250.82,184.00,32.91,27.25,1.15,66.82
9.58,251.15,184.27,32.92,27.26,1.15,66.87
9.59,251.48,184.55,32.94,27.28,1.15,66.93
9.60,251.81,184.82,32.95,27.29,1.15,66.99
9.61,252.14,185.09,32.96,27.30,1.15,67.04
9.62,252.47,185.37,32.98,27.31,1.15,67.10
9.63,252.80,185.64,32.99,27.32,1.15,67.16
9.64,253.13,185.91,33.01,27.33,1.15,67.21
9.65,253.46,186.19,33.02,27.34,1.15,67.27
9.66,253.79,186.46,33.03,27.36,1.15,67.33
9.67,254.12,186.73,33.05,27.37,1.15,67.38
9.68,254.45,187.01,33.06,27.38,1.15,67.44
9.69,254.78,187.28,33.08,27.39,1.15,67.50
9.70,255.11,187.55,33.09,27.40,1.15,67.56
9.71,255.44,187.83,33.10,27.41,1.15,67.61
9.72,255.77,188.10,33.12,27.43,1.15,67.67
9.73,256.10,188.38,33.13,27.44,1.15,67.73
9.74,256.43,188.65,33.15,27.45,1.15,67.78
9.75,256.77,188.93,33.16,27.46,1.15,67.84
9.76,257.10,189.20,33.17,27.47,1.15,67.90
9.77,257.43,189.48,33.19,27.48,1.15,67.95
9.78,257.76,189.75,33.20,27.49,1.15,68.01
9.79,258.09,190.03,33.22,27.51,1.15,68.07
9.80,258.43,190.30,33.23,27.52,1.15,68.13
9.81,258.76,190.58,33.24,27.53,1.15,68.18
9.82,259.09,190.85,33.26,27.54,1.15,68.24
9.83,259.42,191.13,33.27,27.55,1.15,68.30
9.84,259.76,191.40,33.29,27.56,1.15,68.35
9.85,260.09,191.68,33.30,27.58,1.15,68.41
9.86,260.42,191.95,33.31,27.59,1.15,68.47
