时间 (秒),前车位置 (米),后车位置 (米),前车速度 (米/秒),后车速度 (米/秒),后车加速度 (米/秒²),两车间距
9.87,260.76,147.35,33.33,17.57,0.01,113.41
9.88,261.09,147.52,33.34,17.57,0.01,113.57
9.89,261.42,147.70,33.36,17.57,0.01,113.72
9.90,261.76,147.87,33.37,17.57,0.01,113.88
9.91,262.09,148.05,33.38,17.57,0.01,114.04
9.92,262.42,148.23,33.40,17.57,0.01,114.20
9.93,262.76,148.40,33.41,17.57,0.01,114.36
9.94,263.09,148.58,33.43,17.57,0.01,114.52
9.95,263.43,148.75,33.44,17.57,0.01,114.67
9.96,263.76,148.93,33.45,17.57,0.01,114.83
9.97,264.10,149.10,33.47,17.57,0.01,114.99
9.98,264.43,149.28,33.48,17.57,0.01,115.15
9.99,264.76,149.46,33.50,17.57,0.01,115.31
10.00,265.10,149.63,33.51,17.57,0.01,115.47
